,0,1,2,3,4,5,6,7,8,9,10
169,1,27072127567.0,26829076995.0,26832348343.0,-1,9999.0,potrf_dtrsm,"63, 1",1,27081146213.0,27087523862.0
170,1,27072127567.0,26822254750.0,26826099115.0,-1,9999.0,potrf_dtrsm,"75, 1",1,27072534385.0,27080276098.0
171,1,27072127567.0,26821588500.0,26824574948.0,-1,9999.0,potrf_dtrsm,"81, 1",1,27072470561.0,27080276059.0
172,1,27072127567.0,26828638112.0,26831595917.0,-1,9999.0,potrf_dtrsm,"66, 1",1,27081128428.0,27087523700.0
173,1,27072127567.0,26837848960.0,26844335582.0,-1,9999.0,potrf_dtrsm,"21, 1",1,27088167249.0,27094666659.0
174,1,27072127567.0,26920891362.0,26928557127.0,-1,9999.0,potrf_dtrsm,"15, 1",1,27088174901.0,27095572318.0
175,1,27072127567.0,27041558182.0,27046019564.0,-1,9999.0,potrf_dtrsm,"27, 1",1,27088126425.0,27094410630.0
176,1,27072127567.0,26920405842.0,26929416660.0,-1,9999.0,potrf_dtrsm,"12, 1",1,27088187228.0,27096233151.0
177,1,27072127567.0,26828135387.0,26831852295.0,-1,9999.0,potrf_dtrsm,"69, 1",1,27081094797.0,27087523674.0
178,1,27072127567.0,26912702029.0,26921455267.0,-1,9999.0,potrf_dtrsm,"6, 1",1,27094652604.0,27105828660.0
179,1,27072127567.0,26840931923.0,26845651318.0,-1,9999.0,potrf_dtrsm,"39, 1",1,27087967005.0,27094410652.0
180,1,27072127567.0,27048219782.0,27051214418.0,-1,9999.0,potrf_dtrsm,"36, 1",1,27088039406.0,27094410604.0
181,1,27072127567.0,26834192785.0,26839460381.0,-1,9999.0,potrf_dtrsm,"24, 1",1,27088138383.0,27094410550.0
182,1,27072127567.0,26829941227.0,26834006929.0,-1,9999.0,potrf_dtrsm,"54, 1",1,27081248456.0,27087523650.0
183,1,27072127567.0,26928998346.0,26936529637.0,-1,9999.0,potrf_dtrsm,"9, 1",1,27094613785.0,27105828356.0
184,1,27072127567.0,26819621078.0,26822716942.0,-1,9999.0,potrf_dtrsm,"96, 1",1,27072312336.0,27080276080.0
185,1,27072127567.0,26822288639.0,26825614734.0,-1,9999.0,potrf_dtrsm,"72, 1",1,27072590588.0,27080276038.0
186,1,27072127567.0,26839591979.0,26844031577.0,-1,9999.0,potrf_dtrsm,"42, 1",1,27081310810.0,27087523715.0
187,1,27072127567.0,26820391446.0,26823988093.0,-1,9999.0,potrf_dtrsm,"90, 1",1,27072363574.0,27080276021.0
188,1,27072127567.0,26829462771.0,26834543836.0,-1,9999.0,potrf_dtrsm,"57, 1",1,27081242273.0,27087523923.0
189,1,27072127567.0,26821436035.0,26824174389.0,-1,9999.0,potrf_dtrsm,"84, 1",1,27072372039.0,27080276091.0
190,1,27072127567.0,26839309918.0,26842295500.0,-1,9999.0,potrf_dtrsm,"45, 1",1,27081302699.0,27087523908.0
191,1,27072127567.0,26826314186.0,26830905232.0,-1,9999.0,potrf_dtrsm,"30, 1",1,27088079949.0,27094410668.0
192,1,27072127567.0,26838798068.0,26842178280.0,-1,9999.0,potrf_dtrsm,"48, 1",1,27081301166.0,27087523732.0
193,1,27072127567.0,26819882307.0,26822742247.0,-1,9999.0,potrf_dtrsm,"93, 1",1,27072354015.0,27080276126.0
194,1,27072127567.0,26829253055.0,26833451888.0,-1,9999.0,potrf_dtrsm,"60, 1",1,27081216960.0,27087523858.0
195,1,27072127567.0,26912452478.0,26920594547.0,-1,9999.0,potrf_dtrsm,"3, 1",1,27094663959.0,27105837047.0
196,1,27072127567.0,26830176253.0,26835130085.0,-1,9999.0,potrf_dtrsm,"51, 1",1,27081281179.0,27087523845.0
197,2,27485823222.0,27188744824.0,27189321124.0,8,27518726033.0,potrf_dtrsm,"95, 2",8,27518869697.0,27527911896.0
198,2,27485823222.0,27260821154.0,27261462808.0,8,27518726033.0,potrf_dtrsm,"89, 2",8,27518912039.0,27527911908.0
199,2,27485823222.0,27264453579.0,27267045494.0,8,27518726033.0,potrf_dtrsm,"41, 2",8,27584755225.0,27593630800.0
200,2,27485823222.0,27263021797.0,27263458700.0,8,27518726033.0,potrf_dtrsm,"68, 2",8,27536976976.0,27546451636.0
201,2,27485823222.0,27286651662.0,27296124022.0,8,27518726033.0,potrf_dtrsm,"14, 2",8,27637613920.0,27649232679.0
202,2,27485823222.0,27262370323.0,27262847018.0,8,27518726033.0,potrf_dtrsm,"71, 2",8,27519150295.0,27527911742.0
203,2,27485823222.0,27263408586.0,27264089746.0,8,27518726033.0,potrf_dtrsm,"62, 2",8,27546425630.0,27555292548.0
204,2,27485823222.0,27262084350.0,27262602437.0,8,27518726033.0,potrf_dtrsm,"77, 2",8,27519015951.0,27527911687.0
205,2,27485823222.0,27261198373.0,27261639005.0,8,27518726033.0,potrf_dtrsm,"83, 2",8,27518952207.0,27527911875.0
206,2,27485823222.0,27276316430.0,27287042960.0,8,27518726033.0,potrf_dtrsm,"5, 2",8,27638620322.0,27649232450.0
207,2,27485823222.0,27188695398.0,27189295509.0,8,27518726033.0,potrf_dtrsm,"98, 2",8,27518868028.0,27527911789.0
208,2,27485823222.0,27265466888.0,27266339677.0,8,27518726033.0,potrf_dtrsm,"32, 2",8,27587031982.0,27593630713.0
209,2,27485823222.0,27265354898.0,27266172002.0,8,27518726033.0,potrf_dtrsm,"35, 2",8,27586341597.0,27593630827.0
210,2,27485823222.0,27263263037.0,27263699228.0,8,27518726033.0,potrf_dtrsm,"65, 2",8,27546268834.0,27555292571.0
211,2,27485823222.0,27267820642.0,27276077828.0,8,27518726033.0,potrf_dtrsm,"8, 2",8,27638560001.0,27649232492.0
212,2,27485823222.0,27263681136.0,27267154331.0,8,27518726033.0,potrf_dtrsm,"56, 2",8,27554353129.0,27563711978.0
213,2,27485823222.0,27267784099.0,27275815274.0,8,27518726033.0,potrf_dtrsm,"11, 2",8,27637636504.0,27649232632.0
214,2,27485823222.0,27267139169.0,27272661149.0,8,27518726033.0,potrf_dtrsm,"23, 2",8,27635576168.0,27647516719.0
215,2,27485823222.0,27298600053.0,27306690149.0,8,27518726033.0,potrf_dtrsm,"17, 2",8,27636268269.0,27647516802.0
216,2,27485823222.0,27267347542.0,27274843543.0,8,27518726033.0,potrf_dtrsm,"20, 2",8,27635635322.0,27647516791.0
